"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3811.90708370939/Eth","Historical $Price/Eth","Status","ErrCode","Type","PrivateNote"
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xc26eabb339550ff1571548873efe1ec724683615","","0","0.005009535884","19.095885322316","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x2e444783f953f9ed9aaa5ad1bfe3b7e2cdeb3a01","","0","0.007440134272","28.3611005351858","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x19e1c926bb1a250109d88f26c2bc9c936d1ccb15","","0","0.02882231373","109.867981876281","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9dd6d145dc00832cd18d8817240255958b9a14e6","","0","0.01002385262","38.2099948082369","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xa91d6b3b06043296a7003327a31af8ef2a598c02","","0","0.003714045549","14.1575965374524","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x483fbdc7f448d60b4d54d40bef98cd219ebb0574","","0","0.01360648275","51.8666479790946","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x291f51d06ffc77347d1ced2bed0c42a60cc4a788","","0","0.02763645804","105.347610171313","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9614c702d2520bbdbff397684c18f90c449aeb14","","0","0.003133881857","11.9460664502066","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x905bfc1388a5e68a7203501efffc1e262bdba432","","0","0.2284816221","870.950713780402","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xdc4fa2a02eae350b31b06e391ed53ba46aa82230","","0","0.1078231766","411.011930669589","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xb1a2c4ad959fe8dc61f1e55c4b134b12f4cf5358","","0","0.004111883275","15.6741169833587","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xc0a568b7f2c4e19494691d6782f60f0d9328c8be","","0","0.003481328071","13.2704991345612","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x5df6ffed8b8ac44c49930a5ae9b39c94a9fca351","","0","0.02031733724","77.4478017472686","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xfbb67a39d0a8c45a505408d32a7b5712a0b65eee","","0","0.0463032357","176.503632163496","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd2c388de9d607296e109ac7d5c94d0549a661446","","0","0.005022088877","19.1437361652544","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd835c63db3782693015b2d248d3f882c1e223627","","0","0.0137287298","52.3326423749522","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xabe1bc0df16c02fa659abba9abdb436305975415","","0","0.002497148495","9.51889803716474","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x176a7e56ee4ac36dcf4f8781d063020eb12caddb","","0","0.006606785251","25.1844514988336","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7b0186e0f5e793ca5b9df0ac10f6434264428c86","","0","0.02685622497","102.373434204836","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xdf9518bc40f1e54ebbd51922f1f8d451ec1d12d7","","0","0.005104391194","19.4574649504324","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9ff3a106365cf10d2fa18f3216dda5999e33f5e7","","0","0.03946789702","150.447956229651","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x989fcb3e728ba38e0187caf9a553f10fae121f31","","0","0.006431224064","24.5152285664839","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9d7e5fe56b0a1293b188029f6edae3c409f8a001","","0","0.005346662485","20.3809806007747","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3101dea8561c54c94fae58e65278a3c347c2e20d","","0","0.005305432418","20.2238154163156","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x617d6e4740f48118781e45495d4acd01f87b389b","","0","0.004878632405","18.5968934234337","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x90413e985a33b17aab556601b90295039ce60567","","0","0.01209669193","46.1114656574172","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7d51a20a8145bc74b44d2507ede7dfc759adafe9","","0","0.006043283876","23.0364366157911","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xcb4d9629d3f6cc5c26dd1b6e56320602177a7a70","","0","0.003430804242","13.0779069929","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x145884bc87ffe3a6b8b22bae93786b79ab4b9371","","0","0.002504997337","9.54881709358346","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xb281405429c3bc91e52707a21754cdacecbb035e","","0","0.02802009052","106.809981539366","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xea6e672ca7be532e3fa3721eb4e1cbb0e5102f13","","0","0.002035291972","7.75834388548365","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x2678ab97657fa958563e9ae60cc093cbeb635948","","0","0.002944669418","11.2248062136566","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xdd03b4ab7e3dbc53c9edf3b178bae933a1cba418","","0","0.004857570161","18.5166061063313","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x1d24b133bdc88906d38d9943503a13364f4184b9","","0","0.006906539237","26.3270858414371","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xf01f7170dc88098a5b45dec0ad317134b2933983","","0","0.01601224886","61.0372048555516","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x33ac77a58b7fe03fc39315a4118dfa260201676d","","0","0.02299726872","87.6634515397364","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xc0fcaf4c8c39a168d34250706ac960809ef4cf83","","0","0.01714278327","65.3466969814078","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xb5bc6736ff699043bba041c3ecc726d21304b5ff","","0","0.00422975084","16.1234171893217","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x1e2ab9200b2fe8832a55caccb917872db2715c31","","0","0.006065515752","23.1211824613997","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xed6157c728c5f654ea835fcdf6716b3ad2ecfd52","","0","0.002148346811","8.18929842711538","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xfca4674975122e119509f0812718d81c5cce1f0a","","0","0.02234277733","85.1685911739686","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x568f11a8edcd64ce66ebc510dbfe3ab15e0d6587","","0","0.01702740468","64.9068845168784","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x375b076d374909ca1f998db6d3106e4349b90e79","","0","0.009028451745","34.4156191616939","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x21b9e4634b54fcdd60c780e8ef30ba40fbc03d63","","0","0.01586831381","60.4885378188625","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xcfda9974d234fc548c7f96700b578aa90a367c8b","","0","0.052223115","199.06966200187","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x904de11ac85d23f3e8c5538e625b16df4b8541e5","","0","0.04254574821","162.180438983415","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe9b7a6e6d4d4e126363f1def8bfe22f0044edd4c","","0","0.006352428052","24.214865490173","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x5a0836dccf9b4d158ccc48af165a7066d027be97","","0","0.02857462308","108.923808132978","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7e40b6fe847e3af049a3f55ef807089858a7e9e9","","0","0.01240355228","47.2811887992918","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9879d4b8386fbfb6a411f721ac3652b48ac04838","","0","0.3457331865","1317.90278269277","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3195c3f94154364e897711e501e104f40d8e23fb","","0","0.022151997","84.4413542826092","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7408d873e6ee95e82df752baa930cb1d4f41a918","","0","0.03193956396","121.750650109713","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x1bf4212478d807d825663353ee85aed3f23341f1","","0","0.01118959229","42.653686114071","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x4ff2f05cde039f0fadde199f6ad81830dbe852bb","","0","0.02070498253","78.9254695741862","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x094739479e2685dc6f03aad39bdf29f56d033ff2","","0","0.03042767843","115.987482948148","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xfdffca1246924de90f54f867db89476d011e5ce5","","0","0.01080762419","41.19765920793","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x24b2a186e776b0352ebf6f789574eeed024448c8","","0","0.0227003313","86.53155368502","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x4ed17af30c93a24d5eb69d94b14bf5c5536efb12","","0","0.04620356719","176.123705064204","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x2b5410b12ddaf243872d3b81fd6e457fd1713c4a","","0","0.006677692898","25.4547448607221","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd90ec1c7077693ea461ee0dcadbc83a757af7ad4","","0","0.005732561407","21.8519914351424","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x80413c326df5e18071ca0e95b437fbd64fbefd56","","0","0.003065111041","11.6839184895438","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x96a2b615840518f91c49baf2f3760e601b1bbe04","","0","0.009603718668","36.6084832205013","2380.34","0","","call",""
"0xcdeb7560b519cac7b3a6768ee6b17c10eef000ae05b2e9fa592e6c57c5d99010","18878914","1703703395","2023-12-27 18:56:35","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x5d4a4a59f02d79a54c25a239f0575e61b1c5e0ce","","0","0.01182326124","45.0691732733027","2380.34","0","","call",""
